tx_id,customer_id,channel,country,period,amount_sar,is_fraud
1168,551,web,SA,after_policy,109.52349771190686,0
1169,599,mobile,SA,before_policy,172.26451347437956,0
1170,25,web,SA,after_policy,104.18375377447934,0
1171,746,mobile,SA,before_policy,39.35655801376785,0
1172,269,mobile,SA,before_policy,329.68591467819385,0
1173,635,mobile,SA,after_policy,99.90168184476958,0
1174,374,branch,SA,after_policy,163.8532034607209,0
1175,462,mobile,SA,after_policy,87.15641015962964,0
1176,289,web,SA,before_policy,89.01765194018438,0
1177,683,mobile,SA,after_policy,71.71555028318156,0
1178,94,web,SA,after_policy,288.24415185950346,0
1179,717,mobile,SA,after_policy,341.31476572984644,0
1180,166,mobile,SA,before_policy,151.132085852302,0
1181,707,branch,SA,before_policy,101.9354315612998,0
1182,20,mobile,SA,before_policy,45.3699937061967,0
1183,12,mobile,SA,after_policy,258.9932057992876,0
1184,75,web,SA,before_policy,92.42615964210367,0
1185,439,mobile,GCC,before_policy,67.89195396895603,0
1186,214,mobile,SA,after_policy,151.48466444690527,0
1187,479,mobile,SA,after_policy,117.461663963307,0
1188,656,web,SA,after_policy,51.28314088426525,0
1189,22,branch,GCC,after_policy,56.45791986850453,0
1190,422,web,SA,before_policy,187.83806230847864,0
1191,592,web,SA,after_policy,93.78604445202518,0
1192,340,mobile,SA,before_policy,212.1261197542089,0
1193,741,mobile,SA,before_policy,164.44430057399782,0
1194,530,mobile,INTL,before_policy,308.9808733418947,0
1195,28,mobile,SA,before_policy,82.88867489858146,0
1196,434,mobile,SA,after_policy,174.67069864876999,0
1197,308,web,SA,after_policy,232.0127235178312,0
1198,106,mobile,SA,before_policy,95.74110828340689,0
1199,761,mobile,SA,before_policy,326.6999870425102,0
1200,179,mobile,SA,before_policy,46.22892183156352,0
1201,67,mobile,SA,before_policy,82.84250723915756,0
1202,179,mobile,GCC,after_policy,45.034036034721275,0
1203,659,mobile,SA,after_policy,88.66697687281535,0
1204,480,mobile,SA,before_policy,133.19192873551717,0
1205,656,mobile,SA,before_policy,265.61569362982203,0
1206,370,web,GCC,after_policy,133.12609528572224,0
1207,94,web,GCC,after_policy,97.83069638668455,0
1208,311,web,SA,after_policy,50.17636216880425,0
1209,160,web,SA,before_policy,63.43875474132874,0
1210,446,branch,SA,after_policy,184.40679604631492,0
1211,216,mobile,SA,before_policy,275.06799807499965,0
1212,777,web,GCC,after_policy,110.66909680145069,0
1213,302,mobile,GCC,before_policy,346.4401810199313,0
1214,252,mobile,SA,after_policy,76.32937217567748,0
1215,788,mobile,GCC,before_policy,112.9134467032473,0
1216,417,mobile,SA,after_policy,119.78495507974468,0
1217,137,web,SA,before_policy,432.93588775685794,0
1218,385,mobile,SA,after_policy,162.96922654177763,0
1219,204,web,SA,before_policy,42.14419900269942,0
1220,574,web,GCC,after_policy,288.922363519341,0
1221,459,mobile,SA,before_policy,540.3133795008234,0
1222,585,mobile,SA,after_policy,124.60908219768041,0
1223,753,mobile,SA,after_policy,79.20523320575029,0
1224,584,mobile,GCC,before_policy,271.7765415635442,0
1225,273,branch,SA,before_policy,586.9767704478077,0
1226,162,web,SA,before_policy,268.83887643000133,0
1227,424,web,SA,before_policy,47.65061575995834,0
1228,360,mobile,SA,after_policy,251.70990927656385,0
1229,251,web,SA,before_policy,196.9490707974091,0
1230,649,web,SA,before_policy,76.077972902445,0
1231,728,mobile,SA,before_policy,365.8313709659004,0
1232,306,mobile,SA,before_policy,201.7129816654037,0
1233,545,mobile,SA,before_policy,372.58716662085413,0
1234,788,mobile,SA,after_policy,70.59552060183852,0
1235,10,web,GCC,before_policy,196.20193727350295,0
1236,292,web,SA,after_policy,79.31550824602051,0
1237,591,mobile,SA,after_policy,176.50812069922205,0
1238,399,branch,GCC,before_policy,417.40535132574746,0
1239,634,mobile,GCC,after_policy,54.680523618392776,0
1240,380,mobile,SA,after_policy,56.922983459136205,0
1241,52,branch,SA,after_policy,289.6960510685613,0
1242,347,branch,SA,before_policy,146.95318365986742,0
1243,324,web,SA,after_policy,336.9330541709935,0
1244,677,mobile,SA,before_policy,84.34374555573726,0
1245,118,branch,SA,after_policy,153.82774154301177,0
1246,125,web,SA,before_policy,240.25243280550671,0
1247,114,web,SA,before_policy,171.93906366577428,0
1248,455,mobile,SA,after_policy,42.43089998048796,0
1249,797,mobile,SA,before_policy,1070.4332792311634,0
1250,495,web,SA,before_policy,172.19492798192366,0
1251,654,web,GCC,after_policy,58.07341814379591,0
1252,681,mobile,SA,before_policy,184.92307444226142,0
1253,481,mobile,SA,before_policy,200.41726744774797,0
1254,488,web,SA,before_policy,297.59886889848474,0
1255,195,mobile,SA,after_policy,284.0077227977251,0
1256,769,mobile,GCC,after_policy,127.7798444979983,0
1257,631,mobile,SA,after_policy,44.457968643164584,0
1258,698,mobile,GCC,after_policy,204.98854966028102,0
1259,787,web,INTL,after_policy,47.007575142569024,0
1260,279,mobile,SA,after_policy,347.46753015276823,0
1261,115,mobile,SA,after_policy,88.86065104688004,0
1262,688,branch,SA,after_policy,231.47508285064586,0
1263,379,web,SA,after_policy,93.75470326098319,0
1264,767,mobile,SA,before_policy,105.16967901973625,0
1265,556,mobile,SA,before_policy,84.71740990273477,0
1266,206,web,SA,before_policy,244.99972029046177,0
1267,284,mobile,SA,after_policy,96.06808064381562,0
1268,489,mobile,SA,after_policy,254.16215319483027,0
1269,316,mobile,SA,after_policy,97.8432539690265,0
1270,226,mobile,SA,after_policy,126.21757749416723,0
1271,168,web,SA,after_policy,152.15434875692165,0
1272,520,mobile,SA,after_policy,165.2856392463702,0
1273,29,mobile,SA,after_policy,77.7156743264959,0
1274,75,mobile,SA,before_policy,242.903769473584,0
1275,35,mobile,SA,before_policy,122.73929533684785,0
1276,588,mobile,SA,before_policy,217.18087161569468,0
1277,24,web,SA,before_policy,146.7367567759204,0
1278,336,mobile,SA,before_policy,223.74739850574986,0
1279,98,mobile,SA,before_policy,111.28124954773573,0
1280,470,mobile,SA,before_policy,85.39446935855207,0
1281,28,web,SA,before_policy,200.09670288292702,0
1282,21,mobile,SA,after_policy,105.0447358294824,0
1283,329,branch,GCC,before_policy,412.0523955061522,0
1284,557,web,SA,after_policy,155.61106041056934,0
1285,88,mobile,SA,before_policy,56.73879009838362,0
1286,397,web,SA,after_policy,98.51155319382798,0
1287,649,mobile,SA,after_policy,73.73568111609417,0
1288,501,branch,GCC,after_policy,314.5185781035329,0
1289,601,branch,INTL,after_policy,255.05479769684158,0
1290,253,mobile,SA,after_policy,142.20500203391325,0
1291,754,web,GCC,before_policy,181.82625574953545,0
1292,117,mobile,SA,before_policy,139.57811238717437,0
1293,485,mobile,SA,after_policy,271.04407213978146,0
1294,349,web,SA,before_policy,213.55238167003563,0
1295,26,branch,SA,before_policy,242.2530868139685,0
1296,756,mobile,SA,after_policy,129.76275399152078,0
1297,562,web,SA,before_policy,95.38374124305885,0
1298,183,web,SA,after_policy,236.40446185216035,0
1299,42,mobile,INTL,before_policy,439.63210145441525,0
1300,541,web,SA,before_policy,321.88917434660823,0
1301,437,web,SA,before_policy,449.0620583215456,0
1302,40,web,GCC,before_policy,166.2382988516554,0
1303,789,branch,SA,after_policy,75.2643238258077,0
1304,575,mobile,SA,after_policy,80.0914405069912,0
1305,371,mobile,SA,before_policy,389.8253786717679,0
1306,191,mobile,SA,before_policy,40.31161072149378,0
1307,217,mobile,SA,after_policy,425.5275502968438,0
1308,362,mobile,SA,before_policy,85.51191571515028,0
1309,46,web,SA,before_policy,570.4200263820661,0
1310,295,mobile,SA,before_policy,141.25669198980484,0
1311,174,web,GCC,after_policy,246.11516470190378,0
1312,91,mobile,GCC,before_policy,788.0270989415999,0
1313,101,mobile,SA,before_policy,117.78919447114467,0
1314,277,web,INTL,after_policy,116.41331092985754,0
1315,307,web,GCC,after_policy,91.25087310110911,0
1316,281,mobile,GCC,after_policy,73.60785249565052,0
1317,552,branch,SA,after_policy,117.8158691903177,0
1318,418,mobile,SA,after_policy,100.64619995682585,0
1319,155,mobile,SA,after_policy,61.856681785631906,0
1320,778,mobile,GCC,after_policy,128.08104457183762,0
1321,585,web,SA,before_policy,203.33413245584146,0
1322,377,mobile,GCC,before_policy,79.27051307681006,0
1323,40,web,SA,after_policy,132.46058595592726,0
1324,732,mobile,SA,after_policy,397.2449655947878,0
1325,596,mobile,SA,before_policy,54.94475364219535,0
1326,370,web,INTL,after_policy,573.7346904777822,0
1327,130,mobile,SA,after_policy,92.59021799973983,0
1328,87,mobile,SA,before_policy,170.82384354735152,0
1329,232,mobile,INTL,after_policy,363.36731728302874,0
1330,185,mobile,SA,before_policy,449.90576515700144,0
1331,168,mobile,SA,after_policy,206.20575737956543,0
1332,327,mobile,SA,after_policy,91.27218968745889,0
1333,38,mobile,GCC,after_policy,85.80112420759325,0
1334,261,mobile,SA,after_policy,99.24338892407722,0
1335,697,mobile,SA,after_policy,556.952289700743,0
1336,693,mobile,SA,before_policy,113.4994675523903,0
1337,7,mobile,SA,after_policy,186.1474662440451,0
1338,543,web,SA,before_policy,71.4765869527244,0
1339,793,web,SA,after_policy,66.05972599696217,0
1340,463,mobile,GCC,after_policy,151.1805105314364,0
1341,313,mobile,SA,after_policy,118.23556639865272,0
1342,393,mobile,GCC,before_policy,124.43780578385481,0
1343,171,mobile,GCC,before_policy,52.70187994214076,0
1344,318,mobile,SA,before_policy,140.97166446182868,0
1345,750,web,SA,before_policy,438.9954798897375,0
1346,490,web,SA,before_policy,81.68524617626322,0
1347,345,mobile,SA,before_policy,278.1622691628145,0
1348,100,branch,SA,after_policy,13.130603211495961,0
1349,725,mobile,SA,before_policy,84.6358861809061,0
1350,131,web,SA,after_policy,38.96744452651611,0
1351,578,web,SA,before_policy,352.6029391552654,0
1352,243,mobile,SA,after_policy,274.55302384139947,0
1353,223,mobile,SA,after_policy,71.9496602223194,0
1354,137,mobile,SA,after_policy,181.72490013689497,0
1355,301,branch,SA,after_policy,344.1909534160638,0
1356,542,mobile,SA,after_policy,383.76645700905067,0
1357,334,web,SA,before_policy,111.7145030913661,0
1358,20,mobile,SA,after_policy,31.620342840206504,0
1359,212,mobile,SA,before_policy,79.12445744265442,0
1360,129,web,SA,after_policy,253.73774064173543,0
1361,322,mobile,SA,after_policy,644.9842653557105,0
1362,723,mobile,INTL,before_policy,142.87533958355996,0
1363,771,branch,SA,after_policy,97.04984863960085,0
1364,799,mobile,SA,before_policy,795.9632698054936,0
1365,91,branch,SA,after_policy,197.15946302211606,0
1366,391,branch,GCC,after_policy,62.838151430601094,0
1367,37,mobile,GCC,after_policy,136.56008022302444,0
1368,397,mobile,SA,after_policy,298.8522645168456,0
1369,462,mobile,SA,before_policy,141.27919952644652,0
1370,619,web,SA,after_policy,258.7991840938037,0
1371,270,branch,SA,after_policy,48.254777725607305,0
1372,29,web,SA,before_policy,54.38444090810823,0
1373,364,branch,GCC,before_policy,88.73024119084376,0
1374,342,mobile,SA,before_policy,121.81026480139666,0
1375,500,mobile,SA,after_policy,187.4972492451233,0
1376,80,mobile,SA,after_policy,231.76691070409038,0
1377,491,web,SA,before_policy,834.0385870928183,0
1378,321,mobile,SA,before_policy,88.50068081480299,0
1379,592,mobile,SA,before_policy,119.12909066210999,0
1380,788,mobile,SA,before_policy,90.24618545528571,0
1381,183,mobile,SA,before_policy,315.9461668088419,0
1382,603,mobile,SA,after_policy,328.2466393353891,0
1383,103,mobile,GCC,before_policy,108.48817019357784,0
1384,789,web,SA,after_policy,630.1904545710636,0
1385,385,web,SA,before_policy,90.35719985875622,0
1386,597,mobile,SA,after_policy,305.1924370970817,0
1387,623,web,GCC,before_policy,410.8243671791998,0
1388,487,mobile,SA,before_policy,57.21946538350736,0
1389,308,web,GCC,before_policy,222.36998724692356,0
1390,604,mobile,GCC,after_policy,22.03137934824301,0
1391,382,mobile,SA,after_policy,264.2640120145226,0
1392,528,mobile,SA,before_policy,68.64003228323546,0
1393,491,mobile,SA,after_policy,220.79368860933175,0
1394,372,mobile,SA,after_policy,251.76398157139738,0
1395,94,web,SA,before_policy,325.0883318435845,0
1396,235,web,INTL,after_policy,276.76001118574374,0
1397,751,mobile,SA,before_policy,154.33514356560812,0
1398,417,mobile,SA,after_policy,113.71171641467286,0
1399,509,web,SA,after_policy,140.88267742310745,0
1400,207,mobile,SA,before_policy,67.95182102806022,0
1401,565,mobile,SA,after_policy,127.97288881650788,0
1402,390,mobile,GCC,before_policy,121.08745416169036,0
1403,175,mobile,SA,after_policy,85.47697610136447,0
1404,117,mobile,GCC,after_policy,43.867106086206554,0
1405,317,mobile,GCC,after_policy,60.71220311691432,0
1406,453,mobile,SA,before_policy,16.361351121459194,0
1407,225,web,GCC,before_policy,119.63968079052795,0
1408,197,web,SA,after_policy,191.01444506696615,0
1409,216,web,SA,after_policy,22.696338987944376,0
1410,235,mobile,SA,after_policy,175.1600882724939,0
1411,592,branch,SA,before_policy,136.2195724620739,0
1412,400,web,SA,after_policy,65.12255569128784,0
1413,376,mobile,SA,after_policy,109.74465560559788,0
1414,131,mobile,SA,after_policy,309.68724950249947,0
1415,436,web,GCC,before_policy,75.04347839404679,0
1416,770,mobile,SA,before_policy,156.83522831001733,0
1417,597,web,SA,before_policy,189.16452395718306,0
1418,358,web,INTL,after_policy,83.46729558576459,0
1419,246,branch,SA,after_policy,300.6027735272526,0
1420,282,branch,SA,after_policy,196.89855785156527,0
1421,22,web,SA,before_policy,124.41992585370319,0
1422,24,branch,SA,after_policy,776.0898738874614,0
1423,622,branch,SA,after_policy,301.5105194770135,0
1424,675,mobile,SA,before_policy,45.58995376233388,0
1425,775,web,SA,before_policy,113.02282809776518,0
1426,501,mobile,SA,before_policy,834.3473691744949,0
1427,744,mobile,SA,after_policy,74.62480559082752,0
1428,334,mobile,SA,before_policy,155.46702557959367,0
1429,204,mobile,SA,before_policy,351.31925330157253,0
1430,197,mobile,SA,after_policy,234.30533410636434,0
1431,190,mobile,GCC,after_policy,259.1814879559464,0
1432,597,mobile,GCC,after_policy,248.71656575047794,0
1433,8,web,SA,after_policy,151.0747743563248,0
1434,757,web,SA,after_policy,85.2322535578614,0
1435,620,branch,SA,after_policy,201.2071420259979,0
1436,305,mobile,SA,after_policy,111.95044981495873,0
1437,562,mobile,SA,before_policy,105.95920477256894,0
1438,108,web,SA,after_policy,418.9410931909995,0
1439,346,mobile,SA,after_policy,113.6703742247162,0
1440,88,branch,SA,after_policy,489.9440895741983,0
1441,90,web,SA,before_policy,177.63598687000135,0
1442,6,mobile,GCC,before_policy,132.76711627493364,0
1443,637,mobile,SA,before_policy,41.5836388596895,0
1444,596,mobile,SA,before_policy,654.5179493895675,0
1445,715,mobile,SA,before_policy,147.7942806656534,0
1446,786,mobile,GCC,before_policy,30.27899215538732,0
1447,772,web,SA,before_policy,296.31051525710785,0
1448,795,web,SA,after_policy,143.2893097515968,0
1449,13,mobile,SA,after_policy,77.32924254933933,0
1450,628,mobile,SA,after_policy,284.81173709181434,0
1451,579,mobile,GCC,before_policy,24.925398958413112,0
1452,130,mobile,SA,before_policy,90.02913714322456,0
1453,110,web,SA,before_policy,120.35170427668504,0
1454,783,web,SA,after_policy,269.4900752061338,0
1455,707,web,SA,before_policy,712.0699003998574,0
1456,263,mobile,SA,after_policy,125.04351926645775,0
1457,60,mobile,SA,before_policy,204.78505899154098,0
1458,267,web,SA,before_policy,1016.247099111591,0
1459,5,web,GCC,before_policy,148.9060790910414,0
1460,550,web,SA,before_policy,205.97181503621667,0
1461,305,mobile,SA,before_policy,62.41801600580683,0
1462,40,web,GCC,after_policy,584.8860331644208,0
1463,784,mobile,SA,before_policy,90.09967509690017,0
1464,661,mobile,SA,before_policy,179.10995779969576,0
1465,724,web,SA,before_policy,175.5923387010003,0
1466,798,mobile,SA,after_policy,157.54904796088812,0
1467,12,web,GCC,after_policy,109.50611861605094,0
1468,621,mobile,SA,after_policy,175.72642310459872,0
1469,631,mobile,INTL,after_policy,507.82821586653034,0
1470,626,mobile,SA,after_policy,732.6395122306511,0
1471,213,web,SA,before_policy,131.288867143782,0
1472,313,web,SA,after_policy,108.35097187240972,0
1473,744,mobile,SA,after_policy,84.2564311800812,0
1474,53,mobile,SA,before_policy,972.9132534003219,0
1475,513,mobile,SA,before_policy,162.41981418407525,0
1476,635,mobile,SA,after_policy,323.93076306070174,0
1477,639,web,INTL,before_policy,241.69157960532937,0
1478,478,mobile,SA,before_policy,696.3700423408171,0
1479,614,mobile,SA,before_policy,124.78718986348493,0
1480,728,mobile,SA,before_policy,68.37807167497998,0
1481,613,mobile,SA,after_policy,545.4527731496692,0
1482,93,web,SA,before_policy,279.3078312063882,0
1483,196,web,SA,after_policy,204.26091497959706,0
1484,245,mobile,SA,before_policy,434.6907412037847,0
1485,275,branch,SA,before_policy,212.5827533068718,0
1486,289,mobile,SA,before_policy,445.38117272729556,0
1487,176,web,SA,after_policy,176.3753380553456,0
1488,547,web,SA,before_policy,279.0425215760825,0
1489,89,mobile,SA,after_policy,214.5352215269606,0
1490,631,web,SA,after_policy,118.19093210375556,0
1491,527,mobile,GCC,after_policy,128.53827111271485,0
1492,769,web,SA,before_policy,112.730098100668,0
1493,6,mobile,SA,before_policy,178.72368728194178,0
1494,237,mobile,SA,after_policy,107.87124236036712,0
1495,719,web,SA,after_policy,201.36711700279997,0
1496,395,mobile,SA,after_policy,196.63143668222403,0
1497,449,mobile,SA,after_policy,171.3328050644898,0
1498,24,mobile,SA,before_policy,173.42809385063413,0
1499,610,mobile,SA,after_policy,99.85200145604122,0
1500,203,web,SA,after_policy,121.82877100258999,0
1501,771,web,SA,after_policy,46.08897750739354,0
1502,300,branch,SA,after_policy,136.46817777445503,0
1503,151,mobile,GCC,before_policy,74.4354374994128,0
1504,476,mobile,SA,after_policy,159.15788573092627,0
1505,382,mobile,SA,after_policy,90.0043150616678,0
1506,377,mobile,SA,before_policy,35.32281389224668,0
1507,760,web,SA,after_policy,718.1727117739528,0
1508,292,mobile,INTL,before_policy,126.21659494612386,0
1509,319,mobile,SA,before_policy,408.68328966465936,0
1510,500,web,SA,after_policy,102.62763167015187,0
1511,137,mobile,SA,before_policy,487.20330352930677,0
1512,663,mobile,SA,after_policy,66.2749167210171,0
1513,184,web,SA,before_policy,167.8754110013927,0
1514,194,mobile,SA,after_policy,69.08912973029352,0
1515,9,web,SA,after_policy,916.4616588043131,0
1516,275,web,SA,after_policy,124.6508922121806,0
1517,467,mobile,GCC,before_policy,265.04954931869906,0
1518,564,mobile,SA,after_policy,203.44672935910296,0
1519,719,mobile,SA,before_policy,145.78589331880067,0
1520,623,web,SA,after_policy,213.23693219225618,0
1521,257,mobile,SA,before_policy,384.2990621150262,0
1522,661,web,SA,before_policy,236.92512235118195,0
1523,156,mobile,SA,after_policy,166.2875321409201,0
1524,168,mobile,SA,before_policy,213.47635061601855,0
1525,287,mobile,SA,before_policy,567.0951370549676,0
1526,432,mobile,GCC,before_policy,110.85607505488842,0
1527,163,mobile,SA,before_policy,40.539595644803214,0
1528,721,mobile,SA,after_policy,68.88574899424158,0
1529,217,branch,SA,after_policy,72.56723740480413,0
1530,314,mobile,SA,before_policy,80.08625605645645,0
1531,484,web,GCC,after_policy,82.03656913716843,0
1532,344,mobile,SA,after_policy,145.98155781522482,0
1533,324,web,GCC,after_policy,176.4773518881357,0
1534,788,mobile,GCC,after_policy,175.154809365854,0
1535,349,web,SA,before_policy,89.01505035362261,0
1536,91,mobile,SA,before_policy,297.59397202348424,0
1537,585,mobile,SA,after_policy,215.74972929463982,0
1538,565,mobile,SA,after_policy,448.95203071921395,0
1539,176,mobile,SA,after_policy,268.46826903178476,0
1540,681,mobile,SA,before_policy,116.20173424798107,0
1541,314,mobile,SA,after_policy,370.12537979322707,0
1542,121,branch,SA,before_policy,179.73980196055882,0
1543,138,mobile,SA,after_policy,259.45545561697253,0
1544,572,mobile,SA,before_policy,245.74657310424985,0
1545,173,web,SA,after_policy,136.04369442929172,0
1546,376,web,SA,after_policy,159.539137181047,0
1547,588,mobile,GCC,before_policy,135.37351795522528,0
1548,683,mobile,SA,after_policy,81.69049037650633,0
1549,392,mobile,SA,after_policy,33.07288146294946,0
1550,726,mobile,SA,before_policy,91.31692178266591,0
1551,243,mobile,SA,before_policy,170.61609251333985,0
1552,698,web,SA,after_policy,317.3195833663498,0
1553,201,web,SA,before_policy,259.09453417363653,0
1554,52,mobile,SA,before_policy,122.03047803692439,0
1555,581,mobile,SA,after_policy,92.1922763388978,0
1556,606,mobile,SA,after_policy,130.8547678838618,0
1557,742,mobile,SA,after_policy,75.00055214894049,0
1558,738,mobile,SA,after_policy,33.76116781665592,0
1559,82,web,SA,after_policy,50.31980627468768,0
1560,498,mobile,SA,after_policy,388.5100160108336,0
1561,564,branch,SA,before_policy,544.6260616763097,0
1562,481,mobile,SA,before_policy,251.5794091251253,0
1563,15,mobile,GCC,after_policy,142.49304084274505,0
1564,37,mobile,GCC,after_policy,55.975480080610815,0
1565,537,web,SA,before_policy,132.5828299926424,0
1566,685,mobile,SA,after_policy,227.75886812713006,0
1567,144,mobile,SA,after_policy,265.3147589439494,0
1568,38,mobile,GCC,before_policy,240.3671871369945,0
1569,324,web,GCC,before_policy,346.08958141942685,0
1570,251,branch,SA,before_policy,578.2848601790834,0
1571,787,mobile,SA,after_policy,111.77460114971772,0
1572,741,mobile,SA,before_policy,1057.5587169400083,0
1573,447,mobile,SA,before_policy,36.09100683438994,0
1574,760,mobile,SA,before_policy,86.071813466664,0
1575,184,branch,SA,after_policy,170.71579860465135,0
1576,794,mobile,SA,before_policy,217.9614355150051,0
1577,358,web,SA,before_policy,130.69352028481796,0
1578,382,branch,SA,before_policy,104.89541877874672,0
1579,41,web,SA,before_policy,693.5406056474153,0
1580,142,mobile,SA,before_policy,101.4467668868698,0
1581,156,web,SA,after_policy,72.70704089967226,0
1582,391,mobile,SA,after_policy,484.7231760804297,0
1583,152,mobile,GCC,before_policy,268.9181031017211,0
1584,82,branch,SA,after_policy,319.35459075816044,0
1585,485,mobile,SA,before_policy,170.22308922383763,0
1586,699,mobile,SA,after_policy,56.64531687839838,0
1587,56,mobile,SA,before_policy,157.46981677596565,0
1588,449,mobile,INTL,after_policy,51.44013393824773,0
1589,769,web,SA,after_policy,175.84711379698922,0
1590,324,web,SA,after_policy,234.4827568546974,0
1591,147,web,SA,before_policy,315.06966758489864,0
1592,64,mobile,INTL,after_policy,139.1188119332581,0
1593,750,mobile,GCC,after_policy,250.55106475567925,0
1594,325,mobile,SA,after_policy,78.83114199425368,0
1595,85,mobile,SA,before_policy,291.96736146830136,0
1596,693,web,SA,before_policy,237.98426433731754,0
1597,642,web,SA,before_policy,84.75965659549729,0
1598,563,web,SA,before_policy,215.13244258721346,0
1599,68,web,SA,before_policy,318.2396919237019,0
1600,66,mobile,SA,after_policy,156.81270743179275,0
1601,176,web,GCC,before_policy,83.44945838361409,0
1602,128,web,SA,before_policy,168.0781523082939,0
1603,426,branch,SA,before_policy,218.48459810272934,0
1604,314,mobile,GCC,after_policy,83.01210035405998,0
1605,613,web,SA,after_policy,73.30649715483612,0
1606,82,mobile,SA,after_policy,213.8202351409389,0
1607,583,web,SA,after_policy,264.0986126703456,0
1608,748,branch,SA,after_policy,668.3621340062532,0
1609,105,branch,SA,before_policy,236.51429158644484,0
1610,522,mobile,SA,after_policy,63.66549966343053,0
1611,408,mobile,SA,before_policy,618.8410637724228,0
1612,76,web,SA,after_policy,310.5953698802447,0
1613,235,web,GCC,before_policy,36.46344364852013,0
1614,631,branch,SA,after_policy,72.1535863908945,0
1615,696,mobile,SA,after_policy,105.20481880298259,0
1616,295,web,SA,before_policy,266.84520521104577,0
1617,86,web,SA,after_policy,28.061022812183015,0
1618,196,mobile,SA,before_policy,136.54050475509075,0
1619,675,mobile,SA,before_policy,256.3988394778481,0
1620,456,web,SA,after_policy,20.4119662373939,0
1621,345,mobile,SA,after_policy,250.31769560003923,0
1622,11,web,SA,after_policy,272.2880235957072,0
1623,627,mobile,GCC,before_policy,82.05118209302749,0
1624,373,mobile,SA,before_policy,66.20122135007199,0
1625,437,mobile,GCC,before_policy,81.15772722436068,0
1626,676,branch,SA,after_policy,22.863265159153656,0
1627,450,web,SA,after_policy,118.11598602456715,0
1628,743,web,SA,before_policy,173.07367640759284,0
1629,448,web,GCC,before_policy,63.210109063299065,0
1630,275,mobile,SA,before_policy,293.0768050055421,0
1631,739,branch,INTL,before_policy,159.46062498626202,0
1632,514,mobile,SA,before_policy,178.04074413037503,0
1633,609,mobile,SA,before_policy,112.01158864431642,0
1634,182,mobile,GCC,before_policy,249.66768250411897,0
1635,537,mobile,INTL,before_policy,366.2779531816487,0
1636,449,web,SA,before_policy,111.579456367152,0
1637,85,mobile,SA,after_policy,252.83124228541206,0
1638,204,web,GCC,after_policy,254.78478807406697,0
1639,730,branch,SA,before_policy,198.84177876350688,0
1640,458,mobile,GCC,before_policy,480.07288487984613,0
1641,620,mobile,INTL,after_policy,89.25141091529676,0
1642,138,web,SA,before_policy,110.48902331128339,0
1643,175,mobile,SA,before_policy,86.15331456201561,0
1644,753,web,SA,before_policy,246.5377562978327,0
1645,337,mobile,INTL,before_policy,122.64078245940385,0
1646,710,mobile,GCC,after_policy,91.19276864261754,0
1647,647,mobile,SA,after_policy,475.4222415364504,0
1648,270,mobile,GCC,before_policy,526.7120844027496,0
1649,760,mobile,SA,before_policy,117.90921519699009,0
1650,622,mobile,GCC,after_policy,56.98649733841759,0
1651,103,mobile,SA,after_policy,547.0073368629942,0
1652,77,web,SA,after_policy,206.3371283346772,0
1653,102,mobile,SA,after_policy,199.23911034038892,0
1654,593,mobile,SA,before_policy,159.732526455819,0
1655,115,mobile,SA,before_policy,84.75608896796034,0
1656,226,mobile,SA,before_policy,111.1299437288228,0
1657,348,mobile,SA,after_policy,238.508280715419,0
1658,109,web,SA,before_policy,108.49539694668817,0
1659,265,mobile,SA,after_policy,200.95650061275526,0
1660,543,web,GCC,after_policy,149.80821419761614,0
1661,778,mobile,SA,after_policy,70.82266759992775,0
1662,376,mobile,SA,after_policy,461.6428083549048,0
1663,598,mobile,SA,before_policy,224.93760424823498,0
1664,425,web,SA,before_policy,187.06448053785496,0
1665,374,branch,SA,after_policy,218.87807827101398,0
1666,417,mobile,SA,after_policy,42.307983519021676,0
1667,767,branch,SA,after_policy,105.08549727212842,0
1668,48,mobile,SA,after_policy,50.95228577182654,0
1669,411,mobile,SA,after_policy,161.94881910322027,0
1670,42,web,SA,before_policy,186.4454201877174,0
1671,701,mobile,SA,before_policy,163.84767372254612,0
1672,481,mobile,SA,after_policy,338.6653349861825,0
1673,38,mobile,SA,after_policy,52.03171570484947,0
1674,500,web,SA,after_policy,84.81940247017607,0
1675,349,mobile,SA,before_policy,198.35207329896028,0
1676,38,web,SA,after_policy,178.52982249646908,0
1677,783,mobile,SA,before_policy,59.098082978907314,0
1678,303,branch,SA,before_policy,342.9452822888499,0
1679,20,mobile,SA,before_policy,437.14086370972177,0
1680,491,web,SA,after_policy,199.91872422804437,0
1681,301,mobile,SA,before_policy,51.60662320869831,0
1682,526,mobile,SA,before_policy,165.9701033394811,0
1683,130,mobile,GCC,before_policy,188.33829667191614,0
1684,663,web,SA,before_policy,122.69607695420896,0
1685,337,mobile,SA,after_policy,381.1035944671494,0
1686,337,mobile,SA,after_policy,136.84418428144195,0
1687,644,branch,GCC,after_policy,647.5394043360861,0
1688,439,mobile,SA,before_policy,256.7703357557137,0
1689,2,mobile,SA,before_policy,180.05387127479935,0
1690,463,mobile,GCC,before_policy,282.6753790614888,0
1691,517,mobile,SA,after_policy,433.38205851716793,0
1692,250,mobile,SA,after_policy,278.4772621951131,0
1693,145,web,SA,before_policy,140.74017899084146,0
1694,44,mobile,SA,after_policy,93.50882463086896,0
